Year,Wind Speed (m/s),Machine Efficiency,Power Loss,Maintenance Loss,Total Loss,Machine Lifespan (yrs),Net Output (MW),District,Hub Height (m),Rotor Swept Area (m²),Loss Factor,Maintenance Schedule
2025,11.48,0.914,0.068,0.028,0.096,23,23.72,Aralvaimozhi,110,1130,0.107,Monthly
2025,5.32,0.936,0.053,0.024,0.077,23,11.49,Aralvaimozhi,110,1130,0.107,Monthly
2025,6.36,0.852,0.072,0.014,0.086,23,12.39,Aralvaimozhi,110,1130,0.107,Monthly
2025,10.1,0.939,0.054,0.017,0.07,23,22.06,Aralvaimozhi,110,1130,0.107,Monthly
2025,10.87,0.923,0.115,0.016,0.131,23,21.8,Aralvaimozhi,110,1130,0.107,Monthly
2025,4.68,0.868,0.108,0.029,0.137,23,8.77,Aralvaimozhi,110,1130,0.107,Monthly
2025,9.84,0.863,0.064,0.027,0.091,23,19.32,Aralvaimozhi,110,1130,0.107,Monthly
2025,5.28,0.85,0.097,0.026,0.124,23,9.83,Aralvaimozhi,110,1130,0.107,Monthly
2025,8.12,0.899,0.103,0.022,0.125,23,15.97,Aralvaimozhi,110,1130,0.107,Monthly
2025,11.15,0.942,0.098,0.029,0.128,23,22.9,Aralvaimozhi,110,1130,0.107,Monthly
2025,6.88,0.913,0.062,0.024,0.086,23,14.36,Aralvaimozhi,110,1130,0.107,Monthly
2025,8.01,0.93,0.053,0.021,0.074,23,17.24,Aralvaimozhi,110,1130,0.107,Monthly
2025,9.77,0.924,0.06,0.017,0.077,23,20.83,Aralvaimozhi,110,1130,0.107,Monthly
2025,11.14,0.865,0.11,0.016,0.126,23,21.05,Aralvaimozhi,110,1130,0.107,Monthly
2025,9.16,0.936,0.05,0.017,0.067,23,20.01,Aralvaimozhi,110,1130,0.107,Monthly
2025,7.87,0.934,0.068,0.019,0.086,23,16.79,Aralvaimozhi,110,1130,0.107,Monthly
2025,9.81,0.854,0.107,0.019,0.126,23,18.31,Aralvaimozhi,110,1130,0.107,Monthly
2025,4.37,0.893,0.095,0.019,0.114,23,8.65,Aralvaimozhi,110,1130,0.107,Monthly
2025,6.01,0.852,0.087,0.026,0.113,23,11.35,Aralvaimozhi,110,1130,0.107,Monthly
2025,9.06,0.934,0.091,0.026,0.117,23,18.68,Aralvaimozhi,110,1130,0.107,Monthly
2025,4.31,0.856,0.101,0.023,0.124,23,8.08,Aralvaimozhi,110,1130,0.107,Monthly
2025,5.5,0.928,0.089,0.02,0.109,23,11.38,Aralvaimozhi,110,1130,0.107,Monthly
2025,7.35,0.933,0.065,0.028,0.093,23,15.55,Aralvaimozhi,110,1130,0.107,Monthly
2025,10.7,0.888,0.081,0.016,0.097,23,21.46,Aralvaimozhi,110,1130,0.107,Monthly
2025,7.27,0.943,0.101,0.024,0.125,23,15,Aralvaimozhi,110,1130,0.107,Monthly
2025,11.86,0.897,0.097,0.016,0.113,23,23.59,Aralvaimozhi,110,1130,0.107,Monthly
2025,6.47,0.886,0.054,0.027,0.081,23,13.17,Aralvaimozhi,110,1130,0.107,Monthly
2025,7.79,0.899,0.08,0.014,0.095,23,15.84,Aralvaimozhi,110,1130,0.107,Monthly
2025,8.79,0.893,0.094,0.023,0.117,23,17.34,Aralvaimozhi,110,1130,0.107,Monthly
2025,5.15,0.918,0.086,0.023,0.109,23,10.52,Aralvaimozhi,110,1130,0.107,Monthly
2025,8.3,0.877,0.067,0.011,0.078,23,16.76,Aralvaimozhi,110,1130,0.107,Monthly
2025,11.96,0.922,0.057,0.014,0.071,23,25.6,Aralvaimozhi,110,1130,0.107,Monthly
2025,10.98,0.941,0.06,0.018,0.078,23,23.81,Aralvaimozhi,110,1130,0.107,Monthly
2025,4.21,0.856,0.1,0.021,0.121,23,7.93,Aralvaimozhi,110,1130,0.107,Monthly
2025,8.44,0.892,0.1,0.025,0.125,23,16.47,Aralvaimozhi,110,1130,0.107,Monthly
2025,8.29,0.926,0.074,0.026,0.1,23,17.27,Aralvaimozhi,110,1130,0.107,Monthly
2025,4.1,0.899,0.072,0.029,0.101,23,8.28,Aralvaimozhi,110,1130,0.107,Monthly
2025,9.92,0.893,0.099,0.01,0.109,23,19.73,Aralvaimozhi,110,1130,0.107,Monthly
2025,6.02,0.866,0.12,0.017,0.137,23,11.25,Aralvaimozhi,110,1130,0.107,Monthly
2025,7.88,0.934,0.105,0.021,0.126,23,16.09,Aralvaimozhi,110,1130,0.107,Monthly
2025,5.05,0.936,0.099,0.02,0.119,23,10.4,Aralvaimozhi,110,1130,0.107,Monthly
2025,9.83,0.919,0.079,0.027,0.106,23,20.2,Aralvaimozhi,110,1130,0.107,Monthly
2025,8.14,0.874,0.108,0.03,0.138,23,15.32,Aralvaimozhi,110,1130,0.107,Monthly
2023,7.1,0.898,0.103,0.029,0.131,19,13.86,Ariyalur,90,962,0.094,Monthly
2023,11.94,0.876,0.054,0.024,0.078,19,24.1,Ariyalur,90,962,0.094,Monthly
2023,4.41,0.897,0.085,0.014,0.099,19,8.91,Ariyalur,90,962,0.094,Monthly
2023,8.52,0.879,0.091,0.021,0.112,19,16.62,Ariyalur,90,962,0.094,Monthly
2023,7.96,0.924,0.051,0.015,0.066,19,17.18,Ariyalur,90,962,0.094,Monthly
2023,4.23,0.89,0.083,0.021,0.105,19,8.42,Ariyalur,90,962,0.094,Monthly
2023,10.2,0.852,0.109,0.028,0.137,19,18.75,Ariyalur,90,962,0.094,Monthly
2023,5.08,0.925,0.084,0.022,0.106,19,10.51,Ariyalur,90,962,0.094,Monthly
2023,5.26,0.87,0.06,0.021,0.081,19,10.5,Ariyalur,90,962,0.094,Monthly
2023,7.04,0.87,0.114,0.021,0.135,19,13.25,Ariyalur,90,962,0.094,Monthly
2023,7.56,0.929,0.104,0.027,0.131,19,15.24,Ariyalur,90,962,0.094,Monthly
2023,7.2,0.935,0.073,0.014,0.087,19,15.37,Ariyalur,90,962,0.094,Monthly
2023,9.28,0.939,0.06,0.02,0.08,19,20.05,Ariyalur,90,962,0.094,Monthly
2023,8.56,0.937,0.115,0.029,0.145,19,17.14,Ariyalur,90,962,0.094,Monthly
2023,7.92,0.89,0.097,0.022,0.119,19,15.52,Ariyalur,90,962,0.094,Monthly
2023,8.46,0.859,0.087,0.02,0.106,19,16.24,Ariyalur,90,962,0.094,Monthly
2023,4.3,0.897,0.055,0.024,0.079,19,8.88,Ariyalur,90,962,0.094,Monthly
2023,6.03,0.891,0.104,0.013,0.117,19,11.86,Ariyalur,90,962,0.094,Monthly
2023,11.99,0.872,0.085,0.017,0.102,19,23.46,Ariyalur,90,962,0.094,Monthly
2023,8.93,0.929,0.088,0.029,0.118,19,18.3,Ariyalur,90,962,0.094,Monthly
2023,8.77,0.899,0.055,0.011,0.066,19,18.41,Ariyalur,90,962,0.094,Monthly
2023,5.92,0.922,0.063,0.025,0.088,19,12.45,Ariyalur,90,962,0.094,Monthly
2023,5.32,0.892,0.076,0.012,0.087,19,10.82,Ariyalur,90,962,0.094,Monthly
2023,9.46,0.918,0.054,0.011,0.065,19,20.3,Ariyalur,90,962,0.094,Monthly
2023,8.39,0.921,0.068,0.016,0.084,19,17.68,Ariyalur,90,962,0.094,Monthly
2023,10.83,0.904,0.069,0.011,0.081,19,22.5,Ariyalur,90,962,0.094,Monthly
2023,7.82,0.904,0.098,0.019,0.117,19,15.6,Ariyalur,90,962,0.094,Monthly
2023,8.76,0.899,0.076,0.028,0.104,19,17.65,Ariyalur,90,962,0.094,Monthly
2023,8.83,0.933,0.076,0.012,0.088,19,18.78,Ariyalur,90,962,0.094,Monthly
2023,11.26,0.923,0.075,0.018,0.093,19,23.59,Ariyalur,90,962,0.094,Monthly
2023,6.8,0.883,0.109,0.024,0.133,19,13.02,Ariyalur,90,962,0.094,Monthly
2023,6.73,0.895,0.07,0.027,0.098,19,13.58,Ariyalur,90,962,0.094,Monthly
2023,4.3,0.918,0.098,0.02,0.118,19,8.71,Ariyalur,90,962,0.094,Monthly
2023,4.33,0.86,0.083,0.026,0.109,19,8.3,Ariyalur,90,962,0.094,Monthly
2023,10.94,0.864,0.088,0.03,0.118,19,20.84,Ariyalur,90,962,0.094,Monthly
2023,11.59,0.949,0.073,0.026,0.099,19,24.77,Ariyalur,90,962,0.094,Monthly
2023,10,0.929,0.111,0.03,0.14,19,19.99,Ariyalur,90,962,0.094,Monthly
2023,5.16,0.868,0.099,0.025,0.124,19,9.81,Ariyalur,90,962,0.094,Monthly
2023,4.61,0.86,0.089,0.019,0.108,19,8.84,Ariyalur,90,962,0.094,Monthly
2023,8.22,0.929,0.05,0.018,0.068,19,17.81,Ariyalur,90,962,0.094,Monthly
2023,8.48,0.882,0.071,0.018,0.089,19,17.02,Ariyalur,90,962,0.094,Monthly
2023,5.7,0.903,0.074,0.014,0.088,19,11.74,Ariyalur,90,962,0.094,Monthly
2023,11.28,0.9,0.099,0.022,0.12,19,22.33,Ariyalur,90,962,0.094,Monthly
2023,7.44,0.919,0.056,0.011,0.066,19,15.96,Ariyalur,90,962,0.094,Monthly
2023,9.42,0.852,0.053,0.011,0.064,19,18.78,Ariyalur,90,962,0.094,Monthly
2023,7.3,0.91,0.085,0.017,0.103,19,14.88,Ariyalur,90,962,0.094,Monthly
2023,5.23,0.88,0.064,0.03,0.094,19,10.42,Ariyalur,90,962,0.094,Monthly
2023,9.47,0.9,0.081,0.028,0.11,19,18.96,Ariyalur,90,962,0.094,Monthly
2023,6.15,0.886,0.052,0.028,0.08,19,12.52,Ariyalur,90,962,0.094,Monthly
2023,9.18,0.875,0.089,0.028,0.117,19,17.73,Ariyalur,90,962,0.094,Monthly
2023,8.19,0.907,0.062,0.015,0.077,19,17.15,Ariyalur,90,962,0.094,Monthly
2023,7.14,0.926,0.091,0.023,0.114,19,14.64,Ariyalur,90,962,0.094,Monthly
2024,5.29,0.852,0.076,0.019,0.095,21,10.21,Ariyalur,90,962,0.094,Monthly
2024,7.52,0.889,0.065,0.021,0.087,21,15.27,Ariyalur,90,962,0.094,Monthly
2024,6.99,0.873,0.09,0.023,0.113,21,13.52,Ariyalur,90,962,0.094,Monthly
2024,6.96,0.874,0.054,0.012,0.067,21,14.18,Ariyalur,90,962,0.094,Monthly
2024,11.38,0.86,0.077,0.024,0.102,21,21.98,Ariyalur,90,962,0.094,Monthly
2024,8.54,0.853,0.117,0.029,0.146,21,15.55,Ariyalur,90,962,0.094,Monthly
2024,5.69,0.872,0.072,0.016,0.089,21,11.31,Ariyalur,90,962,0.094,Monthly
2024,10.71,0.871,0.051,0.02,0.071,21,21.68,Ariyalur,90,962,0.094,Monthly
2024,4.34,0.919,0.099,0.029,0.128,21,8.7,Ariyalur,90,962,0.094,Monthly
2024,10.51,0.915,0.115,0.02,0.135,21,20.78,Ariyalur,90,962,0.094,Monthly
2024,7.69,0.877,0.069,0.019,0.089,21,15.36,Ariyalur,90,962,0.094,Monthly
2024,10.18,0.929,0.091,0.014,0.104,21,21.17,Ariyalur,90,962,0.094,Monthly
2024,9.35,0.88,0.116,0.022,0.138,21,17.73,Ariyalur,90,962,0.094,Monthly
2024,4.62,0.863,0.103,0.028,0.131,21,8.66,Ariyalur,90,962,0.094,Monthly
2024,6.99,0.854,0.085,0.023,0.108,21,13.31,Ariyalur,90,962,0.094,Monthly
2024,10.16,0.917,0.12,0.015,0.135,21,20.16,Ariyalur,90,962,0.094,Monthly
2024,10.15,0.935,0.061,0.028,0.09,21,21.59,Ariyalur,90,962,0.094,Monthly
2024,7.04,0.94,0.107,0.011,0.118,21,14.58,Ariyalur,90,962,0.094,Monthly
2024,5.26,0.893,0.053,0.019,0.073,21,10.88,Ariyalur,90,962,0.094,Monthly
2024,4.58,0.904,0.057,0.024,0.082,21,9.5,Ariyalur,90,962,0.094,Monthly
2024,8.1,0.878,0.057,0.03,0.086,21,16.25,Ariyalur,90,962,0.094,Monthly
2024,7.46,0.937,0.065,0.029,0.094,21,15.84,Ariyalur,90,962,0.094,Monthly
2024,11.73,0.922,0.071,0.01,0.081,21,24.84,Ariyalur,90,962,0.094,Monthly
2024,11.05,0.933,0.114,0.013,0.128,21,22.47,Ariyalur,90,962,0.094,Monthly
2024,7.41,0.918,0.12,0.025,0.145,21,14.55,Ariyalur,90,962,0.094,Monthly
2024,10.22,0.902,0.057,0.012,0.069,21,21.46,Ariyalur,90,962,0.094,Monthly
2024,10.66,0.936,0.055,0.012,0.067,21,23.29,Ariyalur,90,962,0.094,Monthly
2024,11.23,0.876,0.091,0.028,0.119,21,21.66,Ariyalur,90,962,0.094,Monthly
2024,11.35,0.898,0.052,0.029,0.081,21,23.42,Ariyalur,90,962,0.094,Monthly
2024,11.93,0.875,0.065,0.027,0.092,21,23.71,Ariyalur,90,962,0.094,Monthly
2024,6.75,0.867,0.085,0.016,0.101,21,13.17,Ariyalur,90,962,0.094,Monthly
2024,4.82,0.945,0.055,0.028,0.083,21,10.44,Ariyalur,90,962,0.094,Monthly
2024,4.4,0.912,0.066,0.011,0.076,21,9.26,Ariyalur,90,962,0.094,Monthly
2024,9.08,0.937,0.108,0.029,0.137,21,18.37,Ariyalur,90,962,0.094,Monthly
2024,6.3,0.894,0.076,0.026,0.102,21,12.63,Ariyalur,90,962,0.094,Monthly
2024,7.98,0.884,0.081,0.023,0.103,21,15.8,Ariyalur,90,962,0.094,Monthly
2024,11.08,0.879,0.108,0.018,0.126,21,21.27,Ariyalur,90,962,0.094,Monthly
2024,6.69,0.936,0.066,0.011,0.077,21,14.45,Ariyalur,90,962,0.094,Monthly
2024,9.66,0.884,0.102,0.021,0.123,21,18.71,Ariyalur,90,962,0.094,Monthly
2024,5.98,0.852,0.108,0.023,0.131,21,11.06,Ariyalur,90,962,0.094,Monthly
2024,10.74,0.895,0.118,0.028,0.146,21,20.52,Ariyalur,90,962,0.094,Monthly
2024,6.89,0.906,0.108,0.011,0.119,21,13.74,Ariyalur,90,962,0.094,Monthly
2024,4.06,0.864,0.076,0.013,0.089,21,7.98,Ariyalur,90,962,0.094,Monthly
2024,4.87,0.925,0.051,0.016,0.067,21,10.5,Ariyalur,90,962,0.094,Monthly
2024,7.47,0.868,0.067,0.02,0.087,21,14.81,Ariyalur,90,962,0.094,Monthly
2024,10.49,0.942,0.056,0.018,0.075,21,22.84,Ariyalur,90,962,0.094,Monthly
2024,10.26,0.871,0.08,0.015,0.095,21,20.23,Ariyalur,90,962,0.094,Monthly
2024,5.48,0.92,0.07,0.029,0.099,21,11.35,Ariyalur,90,962,0.094,Monthly
2024,7.59,0.943,0.055,0.021,0.076,21,16.54,Ariyalur,90,962,0.094,Monthly
2024,10.66,0.863,0.114,0.023,0.137,21,19.84,Ariyalur,90,962,0.094,Monthly
2024,4.65,0.911,0.066,0.021,0.087,21,9.66,Ariyalur,90,962,0.094,Monthly
2024,9.45,0.917,0.061,0.021,0.083,21,19.85,Ariyalur,90,962,0.094,Monthly
2025,9.16,0.931,0.062,0.013,0.076,19,19.7,Ariyalur,90,962,0.094,Monthly
2025,4.94,0.872,0.105,0.022,0.127,19,9.41,Ariyalur,90,962,0.094,Monthly
2025,11.26,0.87,0.06,0.026,0.087,19,22.36,Ariyalur,90,962,0.094,Monthly
2025,6.56,0.903,0.067,0.015,0.082,19,13.59,Ariyalur,90,962,0.094,Monthly
2025,7.42,0.903,0.115,0.029,0.145,19,14.33,Ariyalur,90,962,0.094,Monthly
2025,8.95,0.923,0.117,0.019,0.136,19,17.86,Ariyalur,90,962,0.094,Monthly
2025,7.17,0.872,0.116,0.025,0.141,19,13.43,Ariyalur,90,962,0.094,Monthly
2025,4.13,0.922,0.055,0.022,0.077,19,8.8,Ariyalur,90,962,0.094,Monthly
2025,7.35,0.86,0.109,0.013,0.121,19,13.89,Ariyalur,90,962,0.094,Monthly
2025,9.98,0.902,0.073,0.012,0.085,19,20.6,Ariyalur,90,962,0.094,Monthly
2025,9.98,0.889,0.116,0.012,0.127,19,19.36,Ariyalur,90,962,0.094,Monthly
2025,5.71,0.924,0.107,0.022,0.13,19,11.48,Ariyalur,90,962,0.094,Monthly
2025,11.32,0.853,0.089,0.025,0.114,19,21.37,Ariyalur,90,962,0.094,Monthly
2025,11.19,0.878,0.072,0.016,0.088,19,22.4,Ariyalur,90,962,0.094,Monthly
2025,10.2,0.904,0.106,0.014,0.12,19,20.28,Ariyalur,90,962,0.094,Monthly
2025,8.06,0.875,0.115,0.029,0.144,19,15.09,Ariyalur,90,962,0.094,Monthly
2025,4.56,0.922,0.056,0.018,0.074,19,9.72,Ariyalur,90,962,0.094,Monthly
2025,11.26,0.898,0.082,0.017,0.099,19,22.76,Ariyalur,90,962,0.094,Monthly
2025,5.38,0.914,0.089,0.016,0.104,19,11.02,Ariyalur,90,962,0.094,Monthly
2025,7.91,0.905,0.071,0.014,0.086,19,16.36,Ariyalur,90,962,0.094,Monthly
2025,4.45,0.864,0.109,0.017,0.126,19,8.4,Ariyalur,90,962,0.094,Monthly
2025,4.33,0.949,0.096,0.018,0.114,19,9.1,Ariyalur,90,962,0.094,Monthly
2025,4.44,0.882,0.096,0.027,0.124,19,8.57,Ariyalur,90,962,0.094,Monthly
2025,4.35,0.859,0.063,0.021,0.084,19,8.57,Ariyalur,90,962,0.094,Monthly
2025,10.61,0.867,0.066,0.021,0.087,19,21,Ariyalur,90,962,0.094,Monthly
2025,7.73,0.851,0.086,0.022,0.108,19,14.67,Ariyalur,90,962,0.094,Monthly
2025,10.72,0.924,0.116,0.017,0.133,19,21.45,Ariyalur,90,962,0.094,Monthly
2025,9.26,0.865,0.061,0.02,0.081,19,18.39,Ariyalur,90,962,0.094,Monthly
2025,5.83,0.933,0.094,0.016,0.11,19,12.1,Ariyalur,90,962,0.094,Monthly
2025,11.64,0.851,0.059,0.028,0.087,19,22.62,Ariyalur,90,962,0.094,Monthly
2025,5.8,0.931,0.119,0.019,0.138,19,11.62,Ariyalur,90,962,0.094,Monthly
2025,7.24,0.879,0.065,0.014,0.079,19,14.65,Ariyalur,90,962,0.094,Monthly
2025,7.58,0.942,0.075,0.024,0.098,19,16.09,Ariyalur,90,962,0.094,Monthly
2025,9.94,0.865,0.088,0.029,0.117,19,18.98,Ariyalur,90,962,0.094,Monthly
2025,5.6,0.85,0.091,0.02,0.111,19,10.59,Ariyalur,90,962,0.094,Monthly
2025,9.52,0.937,0.072,0.028,0.1,19,20.05,Ariyalur,90,962,0.094,Monthly
2025,9.08,0.87,0.068,0.021,0.089,19,17.98,Ariyalur,90,962,0.094,Monthly
2025,6.78,0.877,0.063,0.013,0.076,19,13.74,Ariyalur,90,962,0.094,Monthly
2025,8.83,0.939,0.088,0.015,0.103,19,18.59,Ariyalur,90,962,0.094,Monthly
2025,4.99,0.881,0.073,0.019,0.092,19,9.97,Ariyalur,90,962,0.094,Monthly
2025,6.11,0.85,0.089,0.021,0.11,19,11.55,Ariyalur,90,962,0.094,Monthly
2025,10.41,0.947,0.119,0.028,0.147,19,21.03,Ariyalur,90,962,0.094,Monthly
2025,7.31,0.887,0.066,0.013,0.08,19,14.91,Ariyalur,90,962,0.094,Monthly
2025,6.51,0.933,0.098,0.013,0.111,19,13.49,Ariyalur,90,962,0.094,Monthly
2025,6.3,0.898,0.115,0.029,0.144,19,12.11,Ariyalur,90,962,0.094,Monthly
2025,11.48,0.89,0.077,0.029,0.106,19,22.83,Ariyalur,90,962,0.094,Monthly
2025,8.58,0.943,0.107,0.026,0.134,19,17.51,Ariyalur,90,962,0.094,Monthly
2025,8.22,0.906,0.118,0.027,0.145,19,15.93,Ariyalur,90,962,0.094,Monthly
2025,7.27,0.948,0.099,0.014,0.113,19,15.27,Ariyalur,90,962,0.094,Monthly
2025,9.89,0.87,0.074,0.02,0.095,19,19.46,Ariyalur,90,962,0.094,Monthly
2025,8.92,0.852,0.091,0.027,0.118,19,16.76,Ariyalur,90,962,0.094,Monthly
2025,4.2,0.907,0.076,0.025,0.101,19,8.57,Ariyalur,90,962,0.094,Monthly
2023,5.63,0.892,0.085,0.028,0.114,24,11.12,Chengalpattu,100,314,0.128,Biannual
2023,10.68,0.939,0.086,0.024,0.11,24,22.3,Chengalpattu,100,314,0.128,Biannual
2023,5.55,0.902,0.058,0.026,0.085,24,11.45,Chengalpattu,100,314,0.128,Biannual
2023,8.68,0.874,0.08,0.019,0.1,24,17.07,Chengalpattu,100,314,0.128,Biannual
2023,10.02,0.949,0.109,0.024,0.133,24,20.6,Chengalpattu,100,314,0.128,Biannual
2023,10.82,0.89,0.08,0.012,0.092,24,21.85,Chengalpattu,100,314,0.128,Biannual
2023,7.82,0.926,0.077,0.027,0.104,24,16.22,Chengalpattu,100,314,0.128,Biannual
2023,10.2,0.859,0.053,0.014,0.067,24,20.43,Chengalpattu,100,314,0.128,Biannual
2023,8.17,0.853,0.105,0.018,0.123,24,15.27,Chengalpattu,100,314,0.128,Biannual
2023,9.13,0.89,0.106,0.019,0.126,24,17.76,Chengalpattu,100,314,0.128,Biannual
2023,6.94,0.865,0.073,0.025,0.098,24,13.53,Chengalpattu,100,314,0.128,Biannual
2023,11.69,0.943,0.079,0.029,0.107,24,24.61,Chengalpattu,100,314,0.128,Biannual
2023,11.69,0.937,0.116,0.021,0.137,24,23.64,Chengalpattu,100,314,0.128,Biannual
2023,11.28,0.872,0.106,0.01,0.116,24,21.75,Chengalpattu,100,314,0.128,Biannual
2023,11.38,0.856,0.075,0.012,0.087,24,22.24,Chengalpattu,100,314,0.128,Biannual
2023,10.16,0.859,0.094,0.021,0.115,24,19.31,Chengalpattu,100,314,0.128,Biannual
2023,7.71,0.894,0.106,0.013,0.119,24,15.19,Chengalpattu,100,314,0.128,Biannual
2023,10.76,0.944,0.108,0.029,0.137,24,21.92,Chengalpattu,100,314,0.128,Biannual
2023,10.04,0.933,0.08,0.02,0.1,24,21.09,Chengalpattu,100,314,0.128,Biannual
2023,6.38,0.946,0.083,0.025,0.108,24,13.46,Chengalpattu,100,314,0.128,Biannual
2023,11.82,0.894,0.065,0.019,0.084,24,24.19,Chengalpattu,100,314,0.128,Biannual
2023,4.7,0.866,0.079,0.022,0.101,24,9.15,Chengalpattu,100,314,0.128,Biannual
2023,4.24,0.888,0.06,0.018,0.077,24,8.7,Chengalpattu,100,314,0.128,Biannual
2023,5.48,0.851,0.062,0.023,0.085,24,10.67,Chengalpattu,100,314,0.128,Biannual
2023,5.33,0.854,0.085,0.016,0.101,24,10.23,Chengalpattu,100,314,0.128,Biannual
2023,4.49,0.942,0.075,0.012,0.086,24,9.66,Chengalpattu,100,314,0.128,Biannual
2023,10.42,0.865,0.068,0.017,0.085,24,20.61,Chengalpattu,100,314,0.128,Biannual
2023,5.08,0.865,0.054,0.01,0.065,24,10.26,Chengalpattu,100,314,0.128,Biannual
2023,11.17,0.867,0.111,0.012,0.122,24,21.26,Chengalpattu,100,314,0.128,Biannual
2023,10.23,0.934,0.111,0.02,0.131,24,20.76,Chengalpattu,100,314,0.128,Biannual
2023,8.86,0.901,0.062,0.019,0.081,24,18.33,Chengalpattu,100,314,0.128,Biannual
2023,11.66,0.933,0.087,0.023,0.111,24,24.18,Chengalpattu,100,314,0.128,Biannual
2023,4.19,0.878,0.095,0.02,0.115,24,8.14,Chengalpattu,100,314,0.128,Biannual
2023,5.76,0.893,0.111,0.017,0.129,24,11.18,Chengalpattu,100,314,0.128,Biannual
2023,8.97,0.938,0.11,0.03,0.139,24,18.12,Chengalpattu,100,314,0.128,Biannual
2023,8.94,0.879,0.078,0.02,0.098,24,17.73,Chengalpattu,100,314,0.128,Biannual
2023,7.37,0.945,0.053,0.011,0.064,24,16.3,Chengalpattu,100,314,0.128,Biannual
2023,5.22,0.868,0.088,0.029,0.117,24,10,Chengalpattu,100,314,0.128,Biannual
2023,8.67,0.886,0.071,0.026,0.097,24,17.34,Chengalpattu,100,314,0.128,Biannual
2023,7.34,0.887,0.064,0.016,0.079,24,14.98,Chengalpattu,100,314,0.128,Biannual
2023,7.92,0.896,0.064,0.019,0.083,24,16.28,Chengalpattu,100,314,0.128,Biannual
2023,9.77,0.894,0.08,0.01,0.09,24,19.88,Chengalpattu,100,314,0.128,Biannual
2023,7.97,0.949,0.118,0.026,0.144,24,16.18,Chengalpattu,100,314,0.128,Biannual
2023,7.71,0.919,0.068,0.019,0.087,24,16.17,Chengalpattu,100,314,0.128,Biannual
2023,9.13,0.933,0.076,0.01,0.086,24,19.45,Chengalpattu,100,314,0.128,Biannual
2023,5.97,0.851,0.099,0.028,0.128,24,11.08,Chengalpattu,100,314,0.128,Biannual
2023,11.36,0.884,0.091,0.024,0.115,24,22.21,Chengalpattu,100,314,0.128,Biannual
2023,9.68,0.916,0.105,0.021,0.126,24,19.38,Chengalpattu,100,314,0.128,Biannual
2023,8.7,0.909,0.113,0.014,0.127,24,17.26,Chengalpattu,100,314,0.128,Biannual
2023,8.8,0.936,0.113,0.012,0.125,24,18.02,Chengalpattu,100,314,0.128,Biannual
2023,8.22,0.886,0.109,0.028,0.136,24,15.72,Chengalpattu,100,314,0.128,Biannual
2023,11,0.88,0.095,0.021,0.116,24,21.4,Chengalpattu,100,314,0.128,Biannual
2024,8.86,0.904,0.091,0.027,0.118,18,17.66,Chengalpattu,100,314,0.128,Biannual
2024,11.98,0.885,0.083,0.02,0.103,18,23.78,Chengalpattu,100,314,0.128,Biannual
2024,11.02,0.881,0.091,0.015,0.106,18,21.7,Chengalpattu,100,314,0.128,Biannual
2024,8.57,0.884,0.104,0.025,0.129,18,16.5,Chengalpattu,100,314,0.128,Biannual
2024,6.93,0.901,0.054,0.016,0.07,18,14.51,Chengalpattu,100,314,0.128,Biannual
2024,4.27,0.857,0.095,0.027,0.122,18,8.03,Chengalpattu,100,314,0.128,Biannual
2024,5.07,0.926,0.099,0.012,0.111,18,10.43,Chengalpattu,100,314,0.128,Biannual
2024,10.96,0.906,0.094,0.017,0.111,18,22.06,Chengalpattu,100,314,0.128,Biannual
2024,4.15,0.875,0.099,0.026,0.125,18,7.94,Chengalpattu,100,314,0.128,Biannual
2024,4.67,0.853,0.089,0.026,0.115,18,8.81,Chengalpattu,100,314,0.128,Biannual
2024,7.6,0.911,0.119,0.025,0.144,18,14.83,Chengalpattu,100,314,0.128,Biannual
2024,10.71,0.86,0.07,0.018,0.088,18,21,Chengalpattu,100,314,0.128,Biannual
2024,6.57,0.926,0.102,0.026,0.128,18,13.26,Chengalpattu,100,314,0.128,Biannual
2024,6.13,0.886,0.105,0.027,0.132,18,11.78,Chengalpattu,100,314,0.128,Biannual
2024,4.65,0.91,0.05,0.021,0.071,18,9.82,Chengalpattu,100,314,0.128,Biannual
2024,7.42,0.928,0.065,0.018,0.082,18,15.82,Chengalpattu,100,314,0.128,Biannual
2024,6.34,0.922,0.1,0.012,0.112,18,12.98,Chengalpattu,100,314,0.128,Biannual
2024,9.04,0.893,0.092,0.022,0.114,18,17.87,Chengalpattu,100,314,0.128,Biannual
2024,10.43,0.894,0.106,0.028,0.134,18,20.19,Chengalpattu,100,314,0.128,Biannual
2024,6.01,0.896,0.095,0.023,0.118,18,11.89,Chengalpattu,100,314,0.128,Biannual
2024,8.24,0.859,0.118,0.021,0.139,18,15.23,Chengalpattu,100,314,0.128,Biannual
2024,11.36,0.944,0.069,0.016,0.084,18,24.56,Chengalpattu,100,314,0.128,Biannual
2024,7.67,0.861,0.093,0.018,0.111,18,14.68,Chengalpattu,100,314,0.128,Biannual
2024,9.27,0.918,0.061,0.011,0.072,18,19.75,Chengalpattu,100,314,0.128,Biannual
2024,6.04,0.881,0.087,0.025,0.112,18,11.82,Chengalpattu,100,314,0.128,Biannual
2024,6.15,0.912,0.119,0.015,0.133,18,12.15,Chengalpattu,100,314,0.128,Biannual
2024,11.94,0.895,0.059,0.018,0.077,18,24.66,Chengalpattu,100,314,0.128,Biannual
